Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,LARGE_CBSAS,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
1133585,FIRST BCORP OF TAYLORVILLE INC,0001133585,0,0,0,0,0,17572,FIRST NATIONAL BANK IN TAYLORVILLE,322 W MAIN CROSS ST,TAYLORVILLE,IL,62568,17021,2023,202312,1,"1,93,869",309590,S,,48.66%,86.31%,"1,59,793",6,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17580,SOUTHERN NATIONAL BANKS INC,0001129823,0,0,0,0,0,17580,FNBT BANK,29 EGLIN PKWY NE,FORT WALTON BEAC,FL,32548,12091,2023,202312,1,"5,74,702",574702,S,,41.25%,88.79%,"3,27,705",10,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17587,,,0,0,0,0,0,17587,SIMMESPORT STATE BANK,16495 HWY. 1,SIMMESPORT,LA,71369,22009,2023,202312,1,"2,08,071",208071,S,,82.47%,80.92%,"1,06,132",2,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17588,LOUISE BANCSHARES INC,0001141021,0,0,0,0,0,17588,THE FIRST STATE BANK,206 NORTH ST.,LOUISE,TX,77455,48481,2023,202312,1,"8,07,235",807235,S,,67.04%,92.01%,"1,48,077",13,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17589,,,0,0,0,0,0,17589,THE CULBERTSON BANK,318 TAYLOR ST,CULBERTSON,NE,69024,31087,2023,202312,1,"11,919",11919,S,,52.02%,82.78%,"11,320",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17603,ANDREWS BANCSHARES INC,0002348087,0,0,0,0,0,17603,THE NATIONAL BANK OF ANDREWS,1501 N MAIN ST,ANDREWS,TX,79714,48003,2023,202312,1,"3,05,801",305801,S,,59.86%,90.05%,"2,54,147",3,,1,C&I LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17607,CITY BANCSHARES INC,0001023145,0,0,0,0,0,17607,THE CITY STATE BANK,1012 HWY. 69,FORT SCOTT,KS,66701,20011,2023,202312,1,"52,623",52623,S,,61.45%,92.62%,"29,511",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17612,CENTRAL BANCSHARES INC,0001106468,0,0,0,0,0,17612,CENTRAL BANK,11201 CLAY RD,HOUSTON,TX,77041,48201,2023,202312,1,"11,08,981",1108981,S,,78.32%,85.45%,"6,31,255",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17614,FARMERS ENTERPRISES INC,0001055155,0,0,0,0,0,17614,FARMERS BANK & TRUST,1017 HARRISON ST,GREAT BEND,KS,67530,20009,2023,202312,1,"9,85,167",985167,S,,40.52%,59.83%,"3,95,852",9,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17621,BASILE BANCSHARES INC,0002937182,0,0,0,0,0,17621,BASILE STATE BANK,3031 STAGG AVE,BASILE,LA,70515,22001,2023,202312,1,"66,224",66224,S,,81.07%,88.70%,"37,123",2,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17622,,,0,0,0,0,0,17622,ALDEN STATE BANK,10564 COY ST,ALDEN,MI,49612,26009,2023,202312,1,"2,75,291",275291,S,,56.20%,87.25%,"89,476",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17629,DALE SPRAGUE ENTERPRISES INC,0001055865,0,0,0,0,0,17629,THE FARMERS STATE BANK OF BLUE MOUND,205 S. 5TH ST.,BLUE MOUND,KS,66010,20107,2023,202312,1,"49,518",49518,S,,59.66%,83.51%,"17,253",3,1,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17632,,,0,0,0,0,0,17632,THE FARMERS STATE BANK,624 MAIN ST,DWIGHT,KS,66849,20127,2023,202312,1,"17,178",17178,S,,42.40%,88.13%,"15,395",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17636,ASTRA FINANCIAL GROUP INC,0001060917,0,0,0,0,0,17636,ASTRA BANK,323 4TH ST,SCANDIA,KS,66966,20157,2023,202312,1,"4,55,120",455120,S,,44.39%,84.90%,"91,321",8,,2,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17639,FIRST STATE FREMONT INC,0001247231,0,0,0,0,0,17639,RVR BANK,1005 E 23RD ST,FREMONT,NE,68025,31053,2023,202312,1,"5,01,102",501102,S,,75.02%,89.77%,"1,33,728",6,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17643,FIRST ALAMOGORDO BCORP NV INC,0002522337,0,0,0,0,0,17643,FIRST NATIONAL BANK,414 10TH ST,ALAMOGORDO,NM,88310,35035,2023,202312,1,"4,77,591",477591,S,,41.97%,89.50%,"2,44,661",6,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3343070,STOCKGROWERS STB EMPLOYEE STK,0003343070,0,0,0,0,0,17650,"THE STOCKGROWERS STATE BANK OF ASHLAND, KANSAS",622 MAIN ST,ASHLAND,KS,67831,20025,2023,202312,1,"1,81,535",236119,S,,50.43%,79.04%,"67,428",3,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17658,NORWAY BCORP MHC,0002835475,0,0,0,0,0,17658,NORWAY SAVINGS BANK,261 MAIN ST,NORWAY,ME,04268,23017,2023,202312,1,"18,65,564",1865564,S,,69.47%,72.43%,"2,10,395",24,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17661,,,0,0,0,0,0,17661,THE FIRST STATE BANK OF HEALY,4004 W HWY. 4,HEALY,KS,67850,20101,2023,202312,1,"1,03,856",103856,S,,56.54%,72.98%,"75,753",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17671,BLUE LION BANCSHARES INC,0003470444,0,0,0,0,0,17671,BANK OF PRAIRIE VILLAGE,3515 W 75TH ST,PRAIRIE VILLAGE,KS,66208,20091,2023,202312,1,"1,43,449",143449,S,,78.73%,89.62%,"1,14,370",1,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17672,GOERING MANAGEMENT CO LLC,0002961226,0,0,0,0,0,17672,THE CITIZENS STATE BANK,201 S CHRISTIAN AVE,MOUNDRIDGE,KS,67107,20113,2023,202312,1,"4,40,079",440079,S,,48.72%,87.37%,"1,06,235",9,1,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17676,COLWICH FINANCIAL CORP,0001416448,0,0,0,0,0,17676,LEGACY BANK,123 E CHICAGO AVE,COLWICH,KS,67030,20173,2023,202312,1,"7,04,244",704244,S,,74.84%,79.16%,"1,94,303",9,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17685,FOOTE FINANCIAL SERVICES LLC,0005301140,0,0,0,0,0,17685,OUTDOOR BANK,2401 N SETH CHILD RD,MANHATTAN,KS,66503,20161,2023,202312,1,"6,04,507",604507,S,,64.38%,83.72%,"1,38,127",11,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17734,DLP BANCSHARES INC,0005652646,0,0,0,0,0,17734,DLP BANK,811 S WALNUT ST,STARKE,FL,32091,12007,2023,202312,1,"2,39,872",239872,S,,36.77%,81.98%,"96,260",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17735,CITY HOLDING CO,0001076262,0,0,0,0,0,17735,CITY NATIONAL BANK OF WEST VIRGINIA,3601 MACCORKLE AVE SE,CHARLESTON,WV,25304,54039,2023,202312,0,"61,42,217",6142217,L,,66.78%,81.36%,"2,28,403",98,2,4,MORTGAGE LENDING SPECIALIZATION,1,1,1,1,1,0,20240321
17736,TERRE HAUTE SAVINGS MHC INC,0002861773,0,0,0,0,0,17736,THE HOMETOWN SAVINGS BANK,533 OHIO ST,TERRE HAUTE,IN,47807,18167,2023,202312,1,"4,54,463",454463,S,,55.80%,82.95%,"1,77,989",9,,2,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17739,PLAINS ACQUISITION CORP,0003720082,0,0,0,0,0,17739,PLAINS STATE BANK,19404 KENSWICK DR,HUMBLE,TX,77338,48201,2023,202312,1,"8,17,341",817341,S,,76.23%,71.72%,"2,61,930",7,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17741,MAINE COMMUNITY BCORP MHC,0004902643,0,0,0,0,0,17741,MAINE COMMUNITY BANK,254 MAIN ST,BIDDEFORD,ME,04005,23031,2023,202312,1,"10,84,657",1084657,S,,83.75%,70.88%,"1,98,422",11,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17743,,,0,0,0,0,0,17743,SACO & BIDDEFORD SAVINGS INSTITUTION,252 MAIN ST,SACO,ME,04072,23031,2023,202312,1,"13,80,826",1380826,S,,78.72%,55.44%,"4,61,801",7,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17748,GORHAM BCORP MHC,0003444717,0,0,0,0,0,17748,GORHAM SAVINGS BANK,64 MAIN ST,GORHAM,ME,04038,23005,2023,202312,1,"16,68,547",1668547,S,,76.11%,74.18%,"3,75,069",13,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17749,,,0,0,0,0,0,17749,BATH SAVINGS INSTITUTION,105 FRONT ST,BATH,ME,04530,23023,2023,202312,1,"13,55,181",1355181,S,,57.99%,74.13%,"4,27,291",12,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17751,ANDROSCOGGIN BCORP MHC,0002710796,0,0,0,0,0,17751,ANDROSCOGGIN SAVINGS BANK,30 LISBON ST,LEWISTON,ME,04240,23001,2023,202312,1,"15,94,063",1594063,S,,80.89%,60.12%,"2,88,774",11,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17759,BANCORP OF BALTIC INC,0005471931,0,0,0,0,0,17759,THE BALTIC STATE BANK,101 E MAIN ST,BALTIC,OH,43804,39075,2023,202312,1,"1,04,751",104751,S,,77.25%,92.83%,"56,508",3,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17764,,,0,0,0,0,0,17764,CENTREVILLE BANK,1218 MAIN ST,WEST WARWICK,RI,02893,44003,2023,202312,1,"25,44,417",2544417,L,,75.34%,65.35%,"6,47,879",18,2,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
17767,GREAT GUARANTY BANCSHARES INC,0001083158,0,0,0,0,0,17767,GUARANTY BANK AND TRUST COMPANY,175 NEW RD. ST,NEW ROADS,LA,70760,22077,2023,202312,1,"3,02,635",302635,S,,72.59%,83.25%,"1,16,097",7,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17769,HANSTON INSURANCE AGENCY INC,0001052293,0,0,0,0,0,17769,BANK OF HAYS,1000 W 27TH ST,HAYS,KS,67601,20051,2023,202312,1,"3,51,400",351400,S,,55.21%,85.89%,"2,00,726",4,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17773,BLUE RIDGE FINANCIAL CORP,0003614668,0,0,0,0,0,17773,BLUE RIDGE BANK,100 E MAIN ST,WALHALLA,SC,29691,45073,2023,202312,1,"1,68,766",168766,S,,70.33%,91.43%,"77,328",5,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17775,PAINT ROCK BANCSHARES INC,0003938720,0,0,0,0,0,17775,FIRST STATE BANK,245 W MOSS ST,PAINT ROCK,TX,76866,48095,2023,202312,1,"1,56,079",156079,S,,31.75%,86.87%,"69,330",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17782,,,0,0,0,0,0,17782,PIKES PEAK NATIONAL BANK,2401 W COLORADO AVE,COLORADO SPRINGS,CO,80904,08041,2023,202312,1,"1,10,730",110730,S,,57.79%,85.15%,"57,409",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17797,ROLLSTONE BCORP MHC,0004299147,0,0,0,0,0,17797,ROLLSTONE BANK & TRUST,780 MAIN ST,FITCHBURG,MA,01420,25027,2023,202312,1,"9,17,185",917185,S,,70.49%,63.66%,"2,04,774",8,2,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2631510,BROOKLINE BCORP INC,0002631510,0,0,0,0,0,17798,BROOKLINE BANK,2 HARVARD ST,BROOKLINE,MA,02445,25021,2023,202312,0,"61,87,285",11500435,L,,82.81%,67.22%,"9,45,208",66,4,3,MULTI SPECIALTY LENDER,1,1,1,1,0,1,20240321
17809,CITIZENS BCORP,0002519038,0,0,0,0,0,17809,CITIZENS BANK,275 SW 3RD ST,CORVALLIS,OR,97333,41003,2023,202312,1,"10,19,726",1019726,S,,39.30%,73.79%,"1,88,730",15,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17811,,,0,0,0,0,0,17811,FIRST NATIONAL BANK IN PORT LAVACA,1101 N US HWY. 35 BYP,PORT LAVACA,TX,77979,48057,2023,202312,1,"3,61,004",361004,S,,58.43%,89.56%,"2,44,231",4,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17813,,,0,0,0,0,0,17813,BANK OF HAZELTON,363 MAIN ST,HAZELTON,ND,58544,38029,2023,202312,1,"61,720",61720,S,,44.18%,90.21%,"50,171",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17825,,,0,0,0,0,0,17825,BOELUS STATE BANK,523 DELAWARE ST,BOELUS,NE,68820,31093,2023,202312,1,"22,223",22223,S,,22.71%,86.04%,"19,012",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17830,CITIZENS BCORP INC,0002688596,0,0,0,0,0,17830,CITIZENS' BANK OF CHARLESTON,207 E COMMERCIAL ST,CHARLESTON,MO,63834,29133,2023,202312,1,"1,73,663",173663,S,,65.58%,81.92%,"1,19,340",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17832,KAW VALLEY BANCSHARES INC,0001357103,0,0,0,0,0,17832,KAW VALLEY STATE BANK AND TRUST COMPANY,1015 KAW VALLEY PARK CIR,WAMEGO,KS,66547,20149,2023,202312,1,"2,46,520",246520,S,,48.44%,84.05%,"1,46,138",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17838,WSFS FINANCIAL CORP,0003844269,0,0,0,0,0,17838,"WILMINGTON SAVINGS FUND SOCIETY, FSB",500 DELAWARE AVE,WILMINGTON,DE,19801,10003,2023,202312,0,"2,04,94,574",20494574,L,,61.54%,81.31%,"24,51,486",94,3,4,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,0,0,20240321
17841,VERMILION BANCSHARES CORP,0001141898,0,0,0,0,0,17841,VERMILION BANK & TRUST COMPANY,420 N CUSHING AVE,KAPLAN,LA,70548,22113,2023,202312,1,"1,62,995",162995,S,,42.25%,91.79%,"1,20,209",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17842,RJ POPE MANAGEMENT GP LLC,0005842250,0,0,0,0,0,17842,TEXAS BANK AND TRUST COMPANY,300 E WHALEY ST,LONGVIEW,TX,75601,48183,2023,202312,1,"43,96,707",4396707,L,,77.45%,80.19%,"10,27,235",21,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
17863,STERLING FINANCIAL GROUP INC,0001123410,0,0,0,0,0,17863,STERLING STATE BANK,1419 1ST AVE SW,AUSTIN,MN,55912,27099,2023,202312,1,"5,47,451",547451,S,,48.65%,69.49%,"1,49,194",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17870,CAMBRIDGE FINANCIAL GROUP INC,0002687795,1,0,0,0,0,17870,CAMBRIDGE SAVINGS BANK,1374 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138,25017,2023,202312,0,"68,68,896",6868896,L,,81.98%,69.56%,"16,23,348",20,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,0,0,0,0,0,0,20240321
17872,,,0,0,0,0,0,17872,"FIRST NATIONAL BANK, CORTEZ",2258 E MAIN ST,CORTEZ,CO,81321,08083,2023,202312,1,"1,33,997",133997,S,,62.46%,80.33%,"1,15,568",1,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17878,BOL BANCSHARES INC,0001247594,0,0,0,0,0,17878,BANK OF LOUISIANA,300 SAINT CHARLES AVE,NEW ORLEANS,LA,70130,22071,2023,202312,1,"87,841",87841,S,,55.13%,87.75%,"34,106",4,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17881,AOB VENTURES INC,0005164439,0,0,0,0,0,17881,FREEDOM BANK,533 N ALAMO RD,ALAMO,TX,78516,48215,2023,202312,1,"1,97,015",197015,S,,66.68%,82.22%,"65,326",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17897,KENNEBEC SAVINGS MHC,0004657121,0,0,0,0,0,17897,KENNEBEC SAVINGS BANK,150 STATE ST,AUGUSTA,ME,04330,23011,2023,202312,1,"17,10,496",1710496,S,,83.84%,65.79%,"7,36,505",8,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1200311,OHNWARD BANCSHARES INC,0001200311,0,0,0,0,0,17903,MAQUOKETA STATE BANK,203 N MAIN ST,MAQUOKETA,IA,52060,19097,2023,202312,1,"4,01,180",1501050,S,,61.56%,77.94%,"2,58,783",16,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17906,AMERICAN BCORP INC,0001085349,0,0,0,0,0,17906,AMERICAN BANK & TRUST COMPANY,307 E LANDRY ST,OPELOUSAS,LA,70570,22097,2023,202312,1,"2,57,322",257322,S,,61.19%,90.30%,"1,30,416",8,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17910,MORRIS STATE BANCSHARES INC,0001417212,0,0,0,0,0,17910,MORRIS BANK,301 BELLEVUE AVE,DUBLIN,GA,31021,13175,2023,202312,1,"14,23,964",1423964,S,,73.69%,82.84%,"3,58,137",9,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17913,FNB HOLDING CO,0003668223,0,0,0,0,0,17913,FIRST NATIONAL BANK OF FORT STOCKTON,1000 W DICKINSON BLVD,FORT STOCKTON,TX,79735,48371,2023,202312,1,"1,41,885",141885,S,,60.70%,83.71%,"91,329",2,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17922,STRASBURG BANSHARES INC,0001125692,0,0,0,0,0,17922,STRASBURG STATE BANK,720 MAIN ST,STRASBURG,ND,58573,38029,2023,202312,1,"92,656",92656,S,,41.67%,88.27%,"84,847",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17927,VINTAGE BCORP INC,0004399337,0,0,0,0,0,17927,VINTAGE BANK KANSAS,101 S MAIN ST,LEON,KS,67074,20015,2023,202312,1,"2,42,122",242122,S,,59.75%,75.53%,"36,989",12,1,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17933,BLUE RIDGE BANCSHARES INC,0001891317,0,0,0,0,0,17933,BLUE RIDGE BANK AND TRUST CO.,4200 LITTLE BLUE PKWY,INDEPENDENCE,MO,64057,29095,2023,202312,1,"8,14,293",814293,S,,69.21%,86.24%,"2,52,152",8,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17937,FRANKLIN BCORP INC,0001098152,0,0,0,0,0,17937,FRANKLIN BANK & TRUST COMPANY,317 N MAIN ST,FRANKLIN,KY,42134,21213,2023,202312,1,"7,66,574",766574,S,,85.79%,82.40%,"2,83,108",5,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17943,,,0,0,0,0,0,17943,LIBERTY BANK,315 MAIN ST,MIDDLETOWN,CT,06457,09007,2023,202312,0,"76,67,364",7667364,L,,74.19%,74.45%,"8,63,004",54,4,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,0,1,20240321
17950,FSB BANCSHARES INC,0002344650,0,0,0,0,0,17950,FIRST STATE BANK,200 BRAZOSPORT BLVD N,CLUTE,TX,77531,48039,2023,202312,1,"3,57,506",357506,S,,69.19%,78.56%,"2,03,981",3,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17951,FRANKLIN BCORP MHC,0004459848,0,0,0,0,0,17951,FRANKLIN SAVINGS BANK,387 CENTRAL ST,FRANKLIN,NH,03235,33013,2023,202312,1,"7,86,013",786013,S,,73.13%,81.80%,"2,24,155",9,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17959,,,0,0,0,0,0,17959,THE DOLORES STATE BANK,101 S 6TH ST,DOLORES,CO,81323,08083,2023,202312,1,"3,81,588",381588,S,,69.39%,83.54%,"1,24,767",4,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
4436559,NEW HAMPSHIRE MUTUAL BCORP,0004436559,0,0,0,0,0,17960,MERRIMACK COUNTY SAVINGS BANK,89 N MAIN ST,CONCORD,NH,03301,33013,2023,202312,1,"13,68,285",3732780,L,,85.78%,73.92%,"5,88,754",28,1,1,MORTGAGE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
17964,SOUTHERN UTAH BCORP,0002169871,0,0,0,0,0,17964,STATE BANK OF SOUTHERN UTAH,377 N MAIN ST,CEDAR CITY,UT,84721,49021,2023,202312,1,"23,77,290",2377290,L,,59.57%,80.47%,"6,38,733",16,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
17975,COMMERCIAL BANCSHARES OZARK,0002581718,0,0,0,0,0,17975,THE COMMERCIAL BANK OF OZARK,208 S MERRICK AVE,OZARK,AL,36360,01045,2023,202312,1,"1,15,145",115145,S,,50.72%,94.33%,"94,529",2,,1,C&I LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
17979,,,0,0,0,0,0,17979,CASTROVILLE STATE BANK,502 PARIS ST,CASTROVILLE,TX,78009,48325,2023,202312,1,"2,61,980",261980,S,,68.32%,90.28%,"1,95,410",2,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17982,WSB FINANCIAL INC,0005787744,0,0,0,0,0,17982,THE WALTON STATE BANK,116 MAIN ST,WALTON,KS,67151,20079,2023,202312,1,"13,403",13403,S,,17.35%,77.65%,"10,109",1,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
17985,FIRST HAWAIIAN INC,0001025608,0,0,0,0,0,17985,FIRST HAWAIIAN BANK,999 BISHOP ST,HONOLULU,HI,96813,15003,2023,202312,1,"2,49,26,221",24926221,L,2.65%,56.96%,77.66%,"96,65,821",51,1,3,NO LENDING SPECIALTY,1,1,1,1,1,1,20240321
17993,KEYSTONE COMMUNITY BCORP,0001131367,0,0,0,0,0,17993,KEYSTONE SAVINGS BANK,330 WESTERN AVE.,MARENGO,IA,52301,19095,2023,202312,1,"1,75,482",175482,S,,63.05%,85.30%,"55,783",5,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
17995,GREELEY BANCSHARES INC,0001472006,0,0,0,0,0,17995,BANK OF GREELEY,118 W BROWN ST,GREELEY,KS,66033,20003,2023,202312,1,"47,077",47077,S,,47.36%,86.73%,"39,480",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
18012,BNH FINANCIAL,0002545831,0,0,0,0,0,18012,BANK OF NEW HAMPSHIRE,62 PLEASANT ST,LACONIA,NH,03246,33001,2023,202312,1,"25,15,915",2515915,L,,78.28%,80.94%,"5,72,723",24,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
18013,MASCOMA MUTUAL FINL SERVICES,0003846106,0,0,0,0,0,18013,MASCOMA BANK,67 N PARK ST,LEBANON,NH,03766,33009,2023,202312,1,"29,31,539",2931539,L,,80.43%,85.05%,"3,14,943",28,,2,MULTI SPECIALTY LENDER,1,1,1,1,1,1,20240321
18019,GARNETT BANCSHARES INC,0001057896,0,0,0,0,0,18019,PATRIOTS BANK,131 E 4TH AVE,GARNETT,KS,66032,20003,2023,202312,1,"2,28,583",228583,S,,76.51%,86.70%,"80,195",6,1,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
18028,SUGAR RIVER BCORP MHC,0004191399,0,0,0,0,0,18028,SUGAR RIVER BANK,10 N MAIN ST,NEWPORT,NH,03773,33019,2023,202312,1,"3,92,854",392854,S,,66.88%,79.80%,"1,40,316",6,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
4436559,NEW HAMPSHIRE MUTUAL BCORP,0004436559,0,0,0,0,0,18030,SAVINGS BANK OF WALPOLE,68 AMES PLAZA LN,WALPOLE,NH,03608,33005,2023,202312,1,"7,27,730",3732780,L,,85.78%,73.92%,"5,88,754",28,1,1,MORTGAGE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
18031,GUARANTY BCORP INC,0002637820,0,0,0,0,0,18031,WOODSVILLE GUARANTY SAVINGS BANK,63 CENTRAL ST,WOODSVILLE,NH,03785,33009,2023,202312,1,"6,84,381",684381,S,,69.59%,80.12%,"1,90,153",9,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
18033,EMINENCE BANKSHARES INC,0001140613,0,0,0,0,0,18033,SECURITY BANK OF THE OZARKS,18479 MAIN ST,EMINENCE,MO,65466,29203,2023,202312,1,"1,43,007",143007,S,,62.45%,93.41%,"41,457",5,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
18038,,,0,0,0,0,0,18038,CLAREMONT SAVINGS BANK,145 BROAD ST,CLAREMONT,NH,03743,33019,2023,202312,1,"5,52,093",552093,S,,75.05%,69.47%,"3,29,212",5,,2,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
18053,BANK OF HAWAII CORP,0001025309,0,0,0,0,0,18053,BANK OF HAWAII,111 S KING ST,HONOLULU,HI,96813,15003,2023,202312,0,"2,37,02,788",23702788,L,2.74%,58.31%,83.71%,"70,25,226",51,1,4,NO LENDING SPECIALTY,1,1,1,1,1,0,20240321
